"instruction","family","latency","throughput","uops","ports"
"OR_0A (R8l, R8h)","BASE","1","0.33","1",""
"OR_0A (R8l, R8l)","BASE","1","0.25","1",""
"OR_0B (R16, R16)","BASE","1","0.25","1",""
"OR_0B (R32, R32)","BASE","1","0.25","1",""
"OR_0B (R64, R64)","BASE","1","0.25","1",""
"OR_LOCK (M16, 0)","BASE","[5;≤11]","7.00","1",""
"OR_LOCK (M16, I16)","BASE","[5;≤11]","6.83","1",""
"OR_LOCK (M16, I8)","BASE","[5;≤11]","7.00","1",""
"OR_LOCK (M16, R16)","BASE","[1;≤11]","7.48","1",""
"OR_LOCK (M32, 0)","BASE","[5;≤10]","7.48","1",""
"OR_LOCK (M32, I32)","BASE","[5;≤10]","7.48","1",""
"OR_LOCK (M32, I8)","BASE","[5;≤10]","7.48","1",""
"OR_LOCK (M32, R32)","BASE","[1;≤10]","7.48","1",""
"OR_LOCK (M64, 0)","BASE","[5;≤10]","7.48","1",""
"OR_LOCK (M64, I32)","BASE","[5;≤10]","7.48","1",""
"OR_LOCK (M64, I8)","BASE","[5;≤10]","7.48","1",""
"OR_LOCK (M64, R64)","BASE","[1;≤10]","7.48","1",""
"OR_LOCK (M8, 0)","BASE","[5;≤11]","7.44","1",""
"OR_LOCK (M8, I8)","BASE","[5;≤11]","7.48","1",""
"OR_LOCK (M8, R8h)","BASE","[1;≤11]","7.45","1",""
"OR_LOCK (M8, R8l)","BASE","[1;≤11]","7.48","1",""
"OR_R0 (R8l, 0)","BASE","1","0.25","1",""
"OR_R0 (R8l, I8)","BASE","1","0.25","1",""
"OR_R4 (R8l, 0)","BASE","1","0.25","1",""
"OR_R4 (R8l, I8)","BASE","1","0.25","1",""
"OUT (0, AL)","BASE","","5783.70","51",""
"OUT (0, AX)","BASE","","5805.62","51",""
"OUT (0, EAX)","BASE","","5819.37","51",""
"OUT (DX, AL)","BASE","","7582.93","51",""
"OUT (DX, AX)","BASE","","12652.57","51",""
"OUT (DX, EAX)","BASE","","19772.10","51",""
"OUT (I8, AL)","BASE","","9447.95","51",""
"OUT (I8, AX)","BASE","","12835.50","51",""
"OUT (I8, EAX)","BASE","","19626.03","51",""
"OUTSB","BASE","","9432.33","30",""
"OUTSB_REPE","BASE","","28.53","17",""
"OUTSB_REPNE","BASE","","28.55","17",""
"OUTSD","BASE","","19613.52","30",""
"OUTSD_REPE","BASE","","28.27","17",""
"OUTSD_REPE_REX64","BASE","","28.53","17",""
"OUTSD_REPNE","BASE","","28.53","17",""
"OUTSD_REPNE_REX64","BASE","","28.52","17",""
"OUTSW","BASE","","10652.53","30",""
"OUTSW_REPE","BASE","","28.52","17",""
"OUTSW_REPNE","BASE","","28.57","17",""
"POP (M16)","BASE","[≤12;≤15]","2.00","4",""
"POP (M64)","BASE","[≤10;≤11]","1.00","2",""
"POP (R16)","BASE","[1;≤6]","2.00","4",""
"POP (R64)","BASE","[≤0;4]","0.33","1",""
"POPF","BASE","","13.33","36",""
"PUSH (0)","BASE","≤10","0.56","1",""
"PUSH (FS)","BASE","≤12","1.00","2",""
"PUSH (GS)","BASE","≤12","1.00","2",""
"PUSH (I32)","BASE","≤10","0.56","1",""
"PUSH (I8)","BASE","≤10","0.56","1",""
"PUSH (M16)","BASE","≤13","2.00","3",""
"PUSH (M64)","BASE","≤10","1.00","2",""
"PUSH (R16)","BASE","[≤6;≤12]","1.00","2",""
"PUSH (R64)","BASE","[≤0;≤10]","0.50","1",""
"PUSH_W (0)","BASE","≤12","1.00","2",""
"PUSH_W (FS)","BASE","≤14","2.00","3",""
"PUSH_W (GS)","BASE","≤14","2.00","3",""
"PUSH_W (I16)","BASE","≤12","1.00","2",""
"PUSH_W (I8)","BASE","≤12","1.00","2",""
"PUSHF","BASE","[≤9;≤13]","4.00","11",""
"RCL (M16, 0)","BASE","[9;≤11]","4.00","11",""
"RCL (M16, 1)","BASE","[1;≤11]","0.54","2",""
"RCL (M16, CL)","BASE","[3;≤11]","4.00","11",""
"RCL (M16, I8)","BASE","[3;≤11]","4.00","11",""
"RCL (M32, 0)","BASE","≤10","4.00","11",""
"RCL (M32, 1)","BASE","[1;≤10]","0.53","2",""
"RCL (M32, CL)","BASE","[3;≤10]","4.00","11",""
"RCL (M32, I8)","BASE","[3;≤10]","4.00","11",""
"RCL (M64, 0)","BASE","≤10","4.00","11",""
"RCL (M64, 1)","BASE","[1;≤10]","0.50","2",""
"RCL (M64, CL)","BASE","[3;≤11]","4.00","11",""
"RCL (M64, I8)","BASE","[3;≤10]","4.00","11",""
"RCL (M8, 0)","BASE","[9;≤11]","4.00","11",""
"RCL (M8, 1)","BASE","[1;≤11]","0.55","2",""
"RCL (M8, CL)","BASE","[3;≤11]","4.00","11",""
"RCL (M8, I8)","BASE","[3;≤11]","4.00","11",""
"RCL (R16, 0)","BASE","2","4.00","9",""
"RCL (R16, 1)","BASE","1","0.50","1",""
"RCL (R16, CL)","BASE","[2;3]","4.00","9",""
"RCL (R16, I8)","BASE","2","4.00","9",""
"RCL (R32, 0)","BASE","2","4.00","9",""
"RCL (R32, 1)","BASE","1","0.50","1",""
"RCL (R32, CL)","BASE","[2;3]","4.00","9",""
"RCL (R32, I8)","BASE","2","4.00","9",""
"RCL (R64, 0)","BASE","2","4.00","9",""
"RCL (R64, 1)","BASE","1","0.50","1",""
"RCL (R64, CL)","BASE","[2;3]","4.00","9",""
"RCL (R64, I8)","BASE","2","4.00","9",""
"RCL (R8h, 0)","BASE","2","4.00","9",""
"RCL (R8h, 1)","BASE","1","0.50","1",""
"RCL (R8h, CL)","BASE","[2;3]","4.00","9",""
"RCL (R8h, I8)","BASE","2","4.00","9",""
"RCL (R8l, CL)","BASE","[2;3]","4.00","9",""
"RCL_R0 (R8l, 0)","BASE","2","4.00","9",""
"RCL_R0 (R8l, 1)","BASE","1","0.50","1",""
"RCL_R0 (R8l, I8)","BASE","2","4.00","9",""
"RCL_R4 (R8l, 0)","BASE","2","4.00","9",""
"RCL_R4 (R8l, 1)","BASE","1","0.50","1",""
"RCL_R4 (R8l, I8)","BASE","2","4.00","9",""
"RCR (M16, 0)","BASE","[9;≤11]","4.00","10",""
"RCR (M16, 1)","BASE","[1;≤11]","0.55","2",""
"RCR (M16, CL)","BASE","[2;≤11]","4.00","9",""
"RCR (M16, I8)","BASE","[2;≤11]","4.00","10",""
"RCR (M32, 0)","BASE","≤10","4.00","10",""
"RCR (M32, 1)","BASE","[1;≤10]","0.53","2",""
"RCR (M32, CL)","BASE","[2;≤10]","4.00","9",""
"RCR (M32, I8)","BASE","[2;≤10]","4.00","10",""
"RCR (M64, 0)","BASE","≤10","4.00","10",""
"RCR (M64, 1)","BASE","[1;≤10]","0.53","2",""
"RCR (M64, CL)","BASE","[2;≤10]","4.00","9",""
"RCR (M64, I8)","BASE","[2;≤10]","4.00","10",""
"RCR (M8, 0)","BASE","[9;≤11]","4.00","10",""
"RCR (M8, 1)","BASE","[1;≤11]","0.55","2",""
"RCR (M8, CL)","BASE","[2;≤11]","4.00","9",""
"RCR (M8, I8)","BASE","[2;≤11]","4.00","10",""
"RCR (R16, 0)","BASE","2","3.00","7",""
"RCR (R16, 1)","BASE","1","0.50","1",""
"RCR (R16, CL)","BASE","[2;3]","3.00","7",""
"RCR (R16, I8)","BASE","2","3.00","7",""
"RCR (R32, 0)","BASE","2","3.00","7",""
"RCR (R32, 1)","BASE","1","0.50","1",""
"RCR (R32, CL)","BASE","[2;3]","3.00","7",""
"RCR (R32, I8)","BASE","2","3.00","7",""
"RCR (R64, 0)","BASE","2","3.00","7",""
"RCR (R64, 1)","BASE","1","0.50","1",""
"RCR (R64, CL)","BASE","[2;3]","3.00","7",""
"RCR (R64, I8)","BASE","2","3.00","7",""
"RCR (R8h, 0)","BASE","2","3.00","7",""
"RCR (R8h, 1)","BASE","1","0.50","1",""
"RCR (R8h, CL)","BASE","[2;3]","3.00","7",""
"RCR (R8h, I8)","BASE","2","3.00","7",""
"RCR (R8l, CL)","BASE","[2;3]","3.00","7",""
"RCR_R0 (R8l, 0)","BASE","2","3.00","7",""
"RCR_R0 (R8l, 1)","BASE","1","0.50","1",""
"RCR_R0 (R8l, I8)","BASE","2","3.00","7",""
"RCR_R4 (R8l, 0)","BASE","2","3.00","7",""
"RCR_R4 (R8l, 1)","BASE","1","0.50","1",""
"RCR_R4 (R8l, I8)","BASE","2","3.00","7",""
"RDMSR","BASE","","172.00","120",""
"RDPMC","BASE","","20.00","17",""
"RDTSC","BASE","","36.00","44",""
"RET_NEAR","BASE","","15.27","3",""
"RET_NEAR (I16)","BASE","","29.40","6",""
"ROL (M16, 0)","BASE","[6;≤11]","0.50","2",""
"ROL (M16, 1)","BASE","[5;≤11]","0.50","2",""
"ROL (M16, CL)","BASE","[0;35]","0.50","2",""
"ROL (M16, I8)","BASE","[5;≤11]","0.50","2",""
"ROL (M32, 0)","BASE","[7;≤10]","0.50","2",""
"ROL (M32, 1)","BASE","[5;≤10]","0.50","2",""
"ROL (M32, CL)","BASE","[0;35]","0.50","2",""
"ROL (M32, I8)","BASE","[5;≤10]","0.50","2",""
"ROL (M64, 0)","BASE","[6;≤10]","0.50","2",""
"ROL (M64, 1)","BASE","[5;≤10]","0.50","2",""
"ROL (M64, CL)","BASE","[0;35]","0.50","2",""
"ROL (M64, I8)","BASE","[5;≤10]","0.50","2",""
"ROL (M8, 0)","BASE","[6;≤11]","0.50","2",""
"ROL (M8, 1)","BASE","[5;≤11]","0.50","2",""
"ROL (M8, CL)","BASE","[0;35]","0.50","2",""
"ROL (M8, I8)","BASE","[5;≤11]","0.50","2",""
"ROL (R16, 0)","BASE","1","0.50","1",""
"ROL (R16, 1)","BASE","1","0.50","1",""
"ROL (R16, CL)","BASE","[0;31]","0.50","1",""
"ROL (R16, I8)","BASE","1","0.50","1",""
"ROL (R32, 0)","BASE","1","0.50","1",""
"ROL (R32, 1)","BASE","1","0.50","1",""
"ROL (R32, CL)","BASE","[0;31]","0.50","1",""
"ROL (R32, I8)","BASE","1","0.50","1",""
"ROL (R64, 0)","BASE","1","0.50","1",""
"ROL (R64, 1)","BASE","1","0.50","1",""
"ROL (R64, CL)","BASE","[0;31]","0.50","1",""
"ROL (R64, I8)","BASE","1","0.50","1",""
"ROL (R8h, 0)","BASE","1","0.50","1",""
"ROL (R8h, 1)","BASE","1","0.50","1",""
"ROL (R8h, CL)","BASE","[0;31]","0.50","1",""
"ROL (R8h, I8)","BASE","1","0.50","1",""
"ROL (R8l, CL)","BASE","[0;31]","0.50","1",""
"ROL_R0 (R8l, 0)","BASE","1","0.50","1",""
"ROL_R0 (R8l, 1)","BASE","1","0.50","1",""
"ROL_R0 (R8l, I8)","BASE","1","0.50","1",""
"ROL_R4 (R8l, 0)","BASE","1","0.50","1",""
"ROL_R4 (R8l, 1)","BASE","1","0.50","1",""
"ROL_R4 (R8l, I8)","BASE","1","0.50","1",""
"ROR (M16, 0)","BASE","[6;≤11]","0.50","2",""
"ROR (M16, 1)","BASE","[5;≤11]","0.50","2",""
"ROR (M16, CL)","BASE","[0;35]","0.50","2",""
"ROR (M16, I8)","BASE","[5;≤11]","0.50","2",""
"ROR (M32, 0)","BASE","[6;≤10]","0.50","2",""
"ROR (M32, 1)","BASE","[5;≤10]","0.50","2",""
"ROR (M32, CL)","BASE","[0;35]","0.50","2",""
"ROR (M32, I8)","BASE","[5;≤10]","0.50","2",""
"ROR (M64, 0)","BASE","[6;≤10]","0.50","2",""
"ROR (M64, 1)","BASE","[5;≤10]","0.50","2",""
"ROR (M64, CL)","BASE","[0;35]","0.50","2",""
"ROR (M64, I8)","BASE","[5;≤10]","0.50","2",""
"ROR (M8, 0)","BASE","[6;≤11]","0.50","2",""
"ROR (M8, 1)","BASE","[5;≤11]","0.50","2",""
"ROR (M8, CL)","BASE","[0;35]","0.50","2",""
"ROR (M8, I8)","BASE","[5;≤11]","0.50","2",""
"ROR (R16, 0)","BASE","1","0.50","1",""
"ROR (R16, 1)","BASE","1","0.50","1",""
"ROR (R16, CL)","BASE","[0;31]","0.50","1",""
"ROR (R16, I8)","BASE","1","0.50","1",""
"ROR (R32, 0)","BASE","1","0.50","1",""
"ROR (R32, 1)","BASE","1","0.50","1",""
"ROR (R32, CL)","BASE","[0;31]","0.50","1",""
"ROR (R32, I8)","BASE","1","0.50","1",""
"ROR (R64, 0)","BASE","1","0.50","1",""
"ROR (R64, 1)","BASE","1","0.50","1",""
"ROR (R64, CL)","BASE","[0;31]","0.50","1",""
"ROR (R64, I8)","BASE","1","0.50","1",""
"ROR (R8h, 0)","BASE","1","0.50","1",""
"ROR (R8h, 1)","BASE","1","0.50","1",""
"ROR (R8h, CL)","BASE","[0;31]","0.50","1",""
"ROR (R8h, I8)","BASE","1","0.50","1",""
"ROR (R8l, CL)","BASE","[0;32]","0.50","1",""
"ROR_R0 (R8l, 0)","BASE","1","0.50","1",""
"ROR_R0 (R8l, 1)","BASE","1","0.50","1",""
"ROR_R0 (R8l, I8)","BASE","1","0.50","1",""
"ROR_R4 (R8l, 0)","BASE","1","0.50","1",""
"ROR_R4 (R8l, 1)","BASE","1","0.50","1",""
"ROR_R4 (R8l, I8)","BASE","1","0.50","1",""
"SAHF","BASE","1","0.25","1",""
"SAR (M16, 0)","BASE","[6;≤11]","0.50","2",""
"SAR (M16, 1)","BASE","[5;≤11]","0.50","2",""
"SAR (M16, CL)","BASE","[0;35]","0.50","2",""
"SAR (M16, I8)","BASE","[5;≤11]","0.50","2",""
"SAR (M32, 0)","BASE","[6;≤10]","0.50","2",""
"SAR (M32, 1)","BASE","[5;≤10]","0.50","2",""
"SAR (M32, CL)","BASE","[0;35]","0.50","2",""
"SAR (M32, I8)","BASE","[5;≤10]","0.50","2",""
"SAR (M64, 0)","BASE","[6;≤10]","0.50","2",""
"SAR (M64, 1)","BASE","[5;≤10]","0.50","2",""
"SAR (M64, CL)","BASE","[0;35]","0.50","2",""
"SAR (M64, I8)","BASE","[5;≤10]","0.50","2",""
"SAR (M8, 0)","BASE","[6;≤11]","0.50","2",""
"SAR (M8, 1)","BASE","[5;≤11]","0.50","2",""
"SAR (M8, CL)","BASE","[0;35]","0.50","2",""
"SAR (M8, I8)","BASE","[5;≤11]","0.50","2",""
"SAR (R16, 0)","BASE","1","0.50","1",""
"SAR (R16, 1)","BASE","1","0.50","1",""
"SAR (R16, CL)","BASE","[0;16]","0.50","1",""
"SAR (R16, I8)","BASE","1","0.50","1",""
"SAR (R32, 0)","BASE","1","0.50","1",""
"SAR (R32, 1)","BASE","1","0.50","1",""
"SAR (R32, CL)","BASE","[0;16]","0.50","1",""
"SAR (R32, I8)","BASE","1","0.50","1",""
"SAR (R64, 0)","BASE","1","0.50","1",""
"SAR (R64, 1)","BASE","1","0.50","1",""
"SAR (R64, CL)","BASE","[0;16]","0.50","1",""
"SAR (R64, I8)","BASE","1","0.50","1",""
"SAR (R8h, 0)","BASE","1","0.50","1",""
"SAR (R8h, 1)","BASE","1","0.50","1",""
"SAR (R8h, CL)","BASE","[0;31]","0.50","1",""
"SAR (R8h, I8)","BASE","1","0.50","1",""
"SAR (R8l, CL)","BASE","[0;16]","0.50","1",""
"SAR_R0 (R8l, 0)","BASE","1","0.50","1",""
"SAR_R0 (R8l, 1)","BASE","1","0.50","1",""
"SAR_R0 (R8l, I8)","BASE","1","0.50","1",""
"SAR_R4 (R8l, 0)","BASE","1","0.50","1",""
"SAR_R4 (R8l, 1)","BASE","1","0.50","1",""
"SAR_R4 (R8l, I8)","BASE","1","0.50","1",""
"SBB (AL, 0)","BASE","1","0.33","1",""
"SBB (AL, I8)","BASE","1","0.33","1",""
"SBB (AX, I16)","BASE","1","0.33","1",""
"SBB (EAX, I32)","BASE","1","0.33","1",""
"SBB (M16, 0)","BASE","[1;≤11]","0.58","1",""
"SBB (M16, I16)","BASE","[1;≤11]","0.60","1",""
"SBB (M16, I8)","BASE","[1;≤11]","0.60","1",""
"SBB (M16, R16)","BASE","[1;≤11]","0.52","1",""
"SBB (M32, 0)","BASE","[1;≤10]","0.52","1",""
"SBB (M32, I32)","BASE","[1;≤10]","0.55","1",""
"SBB (M32, I8)","BASE","[1;≤10]","0.58","1",""
"SBB (M32, R32)","BASE","[1;≤10]","0.55","1",""
"SBB (M64, 0)","BASE","[1;≤10]","0.58","1",""
"SBB (M64, I32)","BASE","[1;≤10]","0.55","1",""
"SBB (M64, I8)","BASE","[1;≤10]","0.56","1",""
"SBB (M64, R64)","BASE","[1;≤10]","0.54","1",""
"SBB (M8, 0)","BASE","[1;≤11]","0.58","1",""
"SBB (M8, I8)","BASE","[1;≤11]","0.55","1",""
"SBB (M8, R8h)","BASE","[1;≤11]","0.58","1",""
"SBB (M8, R8l)","BASE","[1;≤11]","0.60","1",""
"SBB (R16, 0)","BASE","1","0.50","1",""
"SBB (R16, I16)","BASE","1","0.50","1",""
"SBB (R16, I8)","BASE","1","0.50","1",""
"SBB (R16, M16)","BASE","[1;≤6]","0.50","1",""
"SBB (R32, 0)","BASE","1","0.50","1",""
"SBB (R32, I32)","BASE","1","0.50","1",""
"SBB (R32, I8)","BASE","1","0.50","1",""
"SBB (R32, M32)","BASE","[1;≤6]","0.50","1",""
"SBB (R64, 0)","BASE","1","0.50","1",""
"SBB (R64, I32)","BASE","1","0.50","1",""
"SBB (R64, I8)","BASE","1","0.50","1",""
"SBB (R64, M64)","BASE","[1;≤6]","0.50","1",""
"SBB (R8h, 0)","BASE","1","0.50","1",""
"SBB (R8h, I8)","BASE","1","0.50","1",""
"SBB (R8h, M8)","BASE","[1;≤6]","0.50","1",""
"SBB (R8l, M8)","BASE","[1;≤6]","0.50","1",""
"SBB (RAX, I32)","BASE","1","0.33","1",""
"SBB_18 (R8h, R8h)","BASE","1","0.50","1",""
"SBB_18 (R8h, R8l)","BASE","1","0.50","1",""
"SBB_18 (R8l, R8h)","BASE","1","0.50","1",""
"SBB_18 (R8l, R8l)","BASE","1","0.50","1",""
"SBB_19 (R16, R16)","BASE","1","0.50","1",""
"SBB_19 (R32, R32)","BASE","1","0.50","1",""
"SBB_19 (R64, R64)","BASE","1","0.50","1",""
"SBB_1A (R8h, R8h)","BASE","1","0.50","1",""
"SBB_1A (R8h, R8l)","BASE","1","0.50","1",""
"SBB_1A (R8l, R8h)","BASE","1","0.50","1",""
"SBB_1A (R8l, R8l)","BASE","1","0.50","1",""
"SBB_1B (R16, R16)","BASE","1","0.50","1",""
"SBB_1B (R32, R32)","BASE","1","0.50","1",""
"SBB_1B (R64, R64)","BASE","1","0.50","1",""
"SBB_LOCK (M16, 0)","BASE","[1;≤11]","5.91","1",""
"SBB_LOCK (M16, I16)","BASE","[1;≤11]","5.91","1",""
"SBB_LOCK (M16, I8)","BASE","[1;≤11]","5.91","1",""
"SBB_LOCK (M16, R16)","BASE","[1;≤11]","5.91","1",""
"SBB_LOCK (M32, 0)","BASE","[1;≤10]","5.91","1",""
"SBB_LOCK (M32, I32)","BASE","[1;≤10]","5.91","1",""
"SBB_LOCK (M32, I8)","BASE","[1;≤10]","5.97","1",""
"SBB_LOCK (M32, R32)","BASE","[1;≤10]","5.88","1",""
"SBB_LOCK (M64, 0)","BASE","[1;≤10]","6.31","1",""
"SBB_LOCK (M64, I32)","BASE","[1;≤10]","5.91","1",""
"SBB_LOCK (M64, I8)","BASE","[1;≤10]","5.91","1",""
"SBB_LOCK (M64, R64)","BASE","[1;≤10]","5.90","1",""
"SBB_LOCK (M8, 0)","BASE","[1;≤11]","5.91","1",""
"SBB_LOCK (M8, I8)","BASE","[1;≤11]","5.91","1",""
"SBB_LOCK (M8, R8h)","BASE","[1;≤11]","5.90","1",""
"SBB_LOCK (M8, R8l)","BASE","[1;≤11]","5.92","1",""
"SBB_R0 (R8l, 0)","BASE","1","0.50","1",""
"SBB_R0 (R8l, I8)","BASE","1","0.50","1",""
"SBB_R4 (R8l, 0)","BASE","1","0.50","1",""
"SBB_R4 (R8l, I8)","BASE","1","0.50","1",""
"SCASB","BASE","[1;≤6]","3.00","4",""
"SCASB_REPE","BASE","","19.00","3",""
"SCASB_REPNE","BASE","","19.00","3",""
"SCASD","BASE","[1;≤6]","3.00","4",""
"SCASD_REPE","BASE","","19.00","3",""
"SCASD_REPNE","BASE","","19.00","3",""
"SCASW","BASE","[1;≤6]","3.00","4",""
"SCASW_REPE","BASE","","19.00","3",""
"SCASW_REPNE","BASE","","19.00","3",""
"SETB (M8)","BASE","[≤7;≤11]","1.00","2",""
"SETB (R8h)","BASE","1","0.50","1",""
"SETB (R8l)","BASE","1","0.50","1",""
"SETBE (M8)","BASE","[≤7;≤11]","1.00","2",""
"SETBE (R8h)","BASE","1","0.50","1",""
"SETBE (R8l)","BASE","1","0.50","1",""
"SETL (M8)","BASE","[≤7;≤11]","1.00","2",""
"SETL (R8h)","BASE","1","0.50","1",""
"SETL (R8l)","BASE","1","0.50","1",""
"SETLE (M8)","BASE","[≤7;≤11]","1.00","2",""
"SETLE (R8h)","BASE","1","0.50","1",""
"SETLE (R8l)","BASE","1","0.50","1",""
"SETNB (M8)","BASE","[≤7;≤11]","1.00","2",""
"SETNB (R8h)","BASE","1","0.50","1",""
"SETNB (R8l)","BASE","1","0.50","1",""
"SETNBE (M8)","BASE","[≤7;≤11]","1.00","2",""
"SETNBE (R8h)","BASE","1","0.50","1",""
"SETNBE (R8l)","BASE","1","0.50","1",""
"SETNL (M8)","BASE","[≤7;≤11]","1.00","2",""
"SETNL (R8h)","BASE","1","0.50","1",""
"SETNL (R8l)","BASE","1","0.50","1",""
"SETNLE (M8)","BASE","[≤7;≤11]","1.00","2",""
"SETNLE (R8h)","BASE","1","0.50","1",""
"SETNLE (R8l)","BASE","1","0.50","1",""
"SETNO (M8)","BASE","[≤7;≤11]","1.00","2",""
"SETNO (R8h)","BASE","1","0.50","1",""
"SETNO (R8l)","BASE","1","0.50","1",""
"SETNP (M8)","BASE","[≤7;≤11]","1.00","2",""
"SETNP (R8h)","BASE","1","0.50","1",""
"SETNP (R8l)","BASE","1","0.50","1",""
"SETNS (M8)","BASE","[≤7;≤11]","1.00","2",""
"SETNS (R8h)","BASE","1","0.50","1",""
"SETNS (R8l)","BASE","1","0.50","1",""
"SETNZ (M8)","BASE","[≤7;≤11]","1.00","2",""
"SETNZ (R8h)","BASE","1","0.50","1",""
"SETNZ (R8l)","BASE","1","0.50","1",""
"SETO (M8)","BASE","[≤7;≤11]","1.00","2",""
"SETO (R8h)","BASE","1","0.50","1",""
"SETO (R8l)","BASE","1","0.50","1",""
"SETP (M8)","BASE","[≤7;≤11]","1.00","2",""
"SETP (R8h)","BASE","1","0.50","1",""
"SETP (R8l)","BASE","1","0.50","1",""
"SETS (M8)","BASE","[≤7;≤11]","1.00","2",""
"SETS (R8h)","BASE","1","0.50","1",""
"SETS (R8l)","BASE","1","0.50","1",""
"SETZ (M8)","BASE","[≤7;≤11]","1.00","2",""
"SETZ (R8h)","BASE","1","0.50","1",""
"SETZ (R8l)","BASE","1","0.50","1",""
"SGDT (M80)","BASE","[≤26;≤28]","6.00","17",""
"SHL (M16, 0)","BASE","[6;≤11]","0.50","2",""
"SHL (M16, 1)","BASE","[5;≤11]","0.50","2",""
"SHL (M16, CL)","BASE","[0;35]","0.50","2",""
"SHL (M16, I8)","BASE","[5;≤11]","0.50","2",""
"SHL (M32, 0)","BASE","[6;≤10]","0.50","2",""
"SHL (M32, 1)","BASE","[5;≤10]","0.50","2",""
"SHL (M32, CL)","BASE","[0;35]","0.50","2",""
"SHL (M32, I8)","BASE","[5;≤10]","0.50","2",""
"SHL (M64, 0)","BASE","[6;≤10]","0.50","2",""
"SHL (M64, 1)","BASE","[5;≤10]","0.50","2",""
"SHL (M64, CL)","BASE","[0;35]","0.50","2",""
"SHL (M64, I8)","BASE","[5;≤10]","0.50","2",""
"SHL (M8, 0)","BASE","[6;≤11]","0.50","2",""
"SHL (M8, 1)","BASE","[5;≤11]","0.50","2",""
"SHL (M8, CL)","BASE","[0;35]","0.50","2",""
"SHL (M8, I8)","BASE","[5;≤11]","0.50","2",""
"SHL (R16, 0)","BASE","1","0.50","1",""
"SHL (R16, 1)","BASE","1","0.50","1",""
"SHL (R16, CL)","BASE","[0;16]","0.50","1",""
"SHL (R16, I8)","BASE","1","0.50","1",""
"SHL (R32, 0)","BASE","1","0.50","1",""
"SHL (R32, 1)","BASE","1","0.50","1",""
"SHL (R32, CL)","BASE","[0;16]","0.50","1",""
"SHL (R32, I8)","BASE","1","0.50","1",""
"SHL (R64, 0)","BASE","1","0.50","1",""
"SHL (R64, 1)","BASE","1","0.50","1",""
"SHL (R64, CL)","BASE","[0;16]","0.50","1",""
"SHL (R64, I8)","BASE","1","0.50","1",""
"SHL (R8h, 0)","BASE","1","0.50","1",""
"SHL (R8h, 1)","BASE","1","0.50","1",""
"SHL (R8h, CL)","BASE","[0;31]","0.50","1",""
"SHL (R8h, I8)","BASE","1","0.50","1",""
"SHL (R8l, CL)","BASE","[0;16]","0.50","1",""
"SHL_R0 (R8l, 0)","BASE","1","0.50","1",""
"SHL_R0 (R8l, 1)","BASE","1","0.50","1",""
"SHL_R0 (R8l, I8)","BASE","1","0.50","1",""
"SHL_R4 (R8l, 0)","BASE","1","0.50","1",""
"SHL_R4 (R8l, 1)","BASE","1","0.50","1",""
"SHL_R4 (R8l, I8)","BASE","1","0.50","1",""
"SHLD (M16, R16, 0)","BASE","[≤8;≤12]","2.00","6",""
"SHLD (M16, R16, CL)","BASE","[0;37]","2.00","6",""
"SHLD (M16, R16, I8)","BASE","[0;≤12]","2.00","6",""
"SHLD (M32, R32, 0)","BASE","[≤8;≤10]","2.00","6",""
"SHLD (M32, R32, CL)","BASE","[0;37]","2.00","6",""
"SHLD (M32, R32, I8)","BASE","[0;≤10]","2.00","6",""
"SHLD (M64, R64, 0)","BASE","[≤8;≤10]","2.00","6",""
"SHLD (M64, R64, CL)","BASE","[0;37]","2.00","6",""
"SHLD (M64, R64, I8)","BASE","[0;≤10]","2.00","6",""
"SHLD_CL (R16, R16, CL)","BASE","[0;18]","1.50","5",""
"SHLD_CL (R32, R32, CL)","BASE","[0;18]","1.50","5",""
"SHLD_CL (R64, R64, CL)","BASE","[0;18]","1.50","5",""
"SHLD_IMMB (R16, R16, 0)","BASE","2","1.50","4",""
"SHLD_IMMB (R16, R16, I8)","BASE","[0;2]","1.50","4",""
"SHLD_IMMB (R32, R32, 0)","BASE","2","1.50","4",""
"SHLD_IMMB (R32, R32, I8)","BASE","[0;2]","1.50","4",""
"SHLD_IMMB (R64, R64, 0)","BASE","2","1.50","4",""
"SHLD_IMMB (R64, R64, I8)","BASE","[0;2]","1.50","4",""
"SHR (M16, 0)","BASE","[6;≤11]","0.50","2",""
"SHR (M16, 1)","BASE","[5;≤11]","0.50","2",""
"SHR (M16, CL)","BASE","[0;35]","0.50","2",""
"SHR (M16, I8)","BASE","[5;≤11]","0.50","2",""
"SHR (M32, 0)","BASE","[6;≤10]","0.50","2",""
"SHR (M32, 1)","BASE","[5;≤10]","0.50","2",""
"SHR (M32, CL)","BASE","[0;35]","0.50","2",""
"SHR (M32, I8)","BASE","[5;≤10]","0.50","2",""
"SHR (M64, 0)","BASE","[6;≤10]","0.50","2",""
"SHR (M64, 1)","BASE","[5;≤10]","0.50","2",""
"SHR (M64, CL)","BASE","[0;35]","0.50","2",""
"SHR (M64, I8)","BASE","[5;≤10]","0.50","2",""
"SHR (M8, 0)","BASE","[6;≤11]","0.50","2",""
"SHR (M8, 1)","BASE","[5;≤11]","0.50","2",""
"SHR (M8, CL)","BASE","[0;35]","0.50","2",""
"SHR (M8, I8)","BASE","[5;≤11]","0.50","2",""
"SHR (R16, 0)","BASE","1","0.50","1",""
"SHR (R16, 1)","BASE","1","0.50","1",""
