"instruction","family","latency","throughput","uops","ports"
"VPABSW (YMM, M256)","AVX2","≤9","0.50 / 0.50","1","1*FP03"
"VPABSW (YMM, YMM)","AVX2","1","0.50 / 0.50","1","1*FP03"
"VPACKSSDW (YMM, YMM, M256)","AVX2","[1;≤9]","0.50 / 0.50","1","1*FP12"
"VPACKSSDW (YMM, YMM, YMM)","AVX2","1","0.50 / 0.50","1","1*FP12"
"VPACKSSWB (YMM, YMM, M256)","AVX2","[1;≤9]","0.50 / 0.50","1","1*FP12"
"VPACKSSWB (YMM, YMM, YMM)","AVX2","1","0.50 / 0.50","1","1*FP12"
"VPACKUSDW (YMM, YMM, M256)","AVX2","[1;≤9]","0.50 / 0.50","1","1*FP12"
"VPACKUSDW (YMM, YMM, YMM)","AVX2","1","0.50 / 0.50","1","1*FP12"
"VPACKUSWB (YMM, YMM, M256)","AVX2","[1;≤9]","0.50 / 0.50","1","1*FP12"
"VPACKUSWB (YMM, YMM, YMM)","AVX2","1","0.50 / 0.50","1","1*FP12"
"VPADDB (YMM, YMM, M256)","AVX2","[1;≤9]","0.33 / 0.50","1","1*FP013"
"VPADDB (YMM, YMM, YMM)","AVX2","1","0.33 / 0.33","1","1*FP013"
"VPADDD (YMM, YMM, M256)","AVX2","[1;≤9]","0.33 / 0.50","1","1*FP013"
"VPADDD (YMM, YMM, YMM)","AVX2","1","0.33 / 0.33","1","1*FP013"
"VPADDQ (YMM, YMM, M256)","AVX2","[1;≤9]","0.33 / 0.50","1","1*FP013"
"VPADDQ (YMM, YMM, YMM)","AVX2","1","0.33 / 0.33","1","1*FP013"
"VPADDSB (YMM, YMM, M256)","AVX2","[1;≤9]","0.50 / 0.50","1","1*FP03"
"VPADDSB (YMM, YMM, YMM)","AVX2","1","0.50 / 0.50","1","1*FP03"
"VPADDSW (YMM, YMM, M256)","AVX2","[1;≤9]","0.50 / 0.50","1","1*FP03"
"VPADDSW (YMM, YMM, YMM)","AVX2","1","0.50 / 0.50","1","1*FP03"
"VPADDUSB (YMM, YMM, M256)","AVX2","[1;≤9]","0.50 / 0.50","1","1*FP03"
"VPADDUSB (YMM, YMM, YMM)","AVX2","1","0.50 / 0.50","1","1*FP03"
"VPADDUSW (YMM, YMM, M256)","AVX2","[1;≤9]","0.50 / 0.50","1","1*FP03"
"VPADDUSW (YMM, YMM, YMM)","AVX2","1","0.50 / 0.50","1","1*FP03"
"VPADDW (YMM, YMM, M256)","AVX2","[1;≤9]","0.33 / 0.50","1","1*FP013"
"VPADDW (YMM, YMM, YMM)","AVX2","1","0.33 / 0.33","1","1*FP013"
"VPALIGNR (YMM, YMM, M256, I8)","AVX2","[1;≤9]","0.50 / 0.50","1","1*FP12"
"VPALIGNR (YMM, YMM, YMM, I8)","AVX2","1","0.50 / 0.50","1","1*FP12"
"VPAND (YMM, YMM, M256)","AVX2","[1;≤9]","0.25 / 0.50","1","1*FP0123"
"VPAND (YMM, YMM, YMM)","AVX2","1","0.25 / 0.25","1","1*FP0123"
"VPANDN (YMM, YMM, M256)","AVX2","[1;≤9]","0.25 / 0.50","1","1*FP0123"
"VPANDN (YMM, YMM, YMM)","AVX2","[0;1]","0.25 / 0.25","1","1*FP0123"
"VPAVGB (YMM, YMM, M256)","AVX2","[1;≤9]","0.50 / 0.50","1","1*FP03"
"VPAVGB (YMM, YMM, YMM)","AVX2","1","0.50 / 0.50","1","1*FP03"
"VPAVGW (YMM, YMM, M256)","AVX2","[1;≤9]","0.50 / 0.50","1","1*FP03"
"VPAVGW (YMM, YMM, YMM)","AVX2","1","0.50 / 0.50","1","1*FP03"
"VPBLENDD (XMM, XMM, M128, I8)","AVX2","[1;≤9]","0.33 / 0.50","1","1*FP013"
"VPBLENDD (XMM, XMM, XMM, I8)","AVX2","1","0.33 / 0.38","1","1*FP013"
"VPBLENDD (YMM, YMM, M256, I8)","AVX2","[1;≤9]","0.33 / 0.50","1","1*FP013"
"VPBLENDD (YMM, YMM, YMM, I8)","AVX2","1","0.33 / 0.38","1","1*FP013"
"VPBLENDVB (YMM, YMM, M256, YMM)","AVX2","[1;≤9]","1.00 / 1.00","1","1*FP0"
"VPBLENDVB (YMM, YMM, YMM, YMM)","AVX2","1","1.00 / 1.00","1","1*FP0"
"VPBLENDW (YMM, YMM, M256, I8)","AVX2","[1;≤9]","0.33 / 0.50","1","1*FP013"
"VPBLENDW (YMM, YMM, YMM, I8)","AVX2","1","0.33 / 0.38","1","1*FP013"
"VPBROADCASTB (XMM, M8)","AVX2","[≤7;≤8]","0.50","1",""
"VPBROADCASTB (XMM, XMM)","AVX2","1","0.50 / 0.50","1","1*FP12"
"VPBROADCASTB (YMM, M8)","AVX2","[≤7;≤8]","0.50","1",""
"VPBROADCASTB (YMM, XMM)","AVX2","4","1.00","2",""
"VPBROADCASTD (XMM, M32)","AVX2","[≤7;≤8]","0.50","1",""
"VPBROADCASTD (XMM, XMM)","AVX2","1","0.50 / 0.50","1","1*FP12"
"VPBROADCASTD (YMM, M32)","AVX2","[≤7;≤8]","0.50","1",""
"VPBROADCASTD (YMM, XMM)","AVX2","4","1.00","2",""
"VPBROADCASTQ (XMM, M64)","AVX2","[≤7;≤8]","0.50","1",""
"VPBROADCASTQ (XMM, XMM)","AVX2","1","0.50 / 0.50","1","1*FP12"
"VPBROADCASTQ (YMM, M64)","AVX2","[≤7;≤8]","0.50","1",""
"VPBROADCASTQ (YMM, XMM)","AVX2","1","1.00 / 1.00","1","1*FP2"
"VPBROADCASTW (XMM, M16)","AVX2","[≤7;≤8]","0.50","1",""
"VPBROADCASTW (XMM, XMM)","AVX2","1","0.50 / 0.50","1","1*FP12"
"VPBROADCASTW (YMM, M16)","AVX2","[≤7;≤8]","0.50","1",""
"VPBROADCASTW (YMM, XMM)","AVX2","4","1.00","2",""
"VPCMPEQB (YMM, YMM, M256)","AVX2","[1;≤9]","0.33 / 0.50","1","1*FP013"
"VPCMPEQB (YMM, YMM, YMM)","AVX2","1","0.33 / 0.33","1","1*FP013"
"VPCMPEQD (YMM, YMM, M256)","AVX2","[1;≤9]","0.33 / 0.50","1","1*FP013"
"VPCMPEQD (YMM, YMM, YMM)","AVX2","1","0.33 / 0.33","1","1*FP013"
"VPCMPEQQ (YMM, YMM, M256)","AVX2","[1;≤9]","0.50 / 0.50","1","1*FP03"
"VPCMPEQQ (YMM, YMM, YMM)","AVX2","1","0.50 / 0.50","1","1*FP03"
"VPCMPEQW (YMM, YMM, M256)","AVX2","[1;≤9]","0.33 / 0.50","1","1*FP013"
"VPCMPEQW (YMM, YMM, YMM)","AVX2","1","0.33 / 0.33","1","1*FP013"
"VPCMPGTB (YMM, YMM, M256)","AVX2","[1;≤9]","0.33 / 0.50","1","1*FP013"
"VPCMPGTB (YMM, YMM, YMM)","AVX2","[0;1]","0.33 / 0.33","1","1*FP013"
"VPCMPGTD (YMM, YMM, M256)","AVX2","[1;≤9]","0.33 / 0.50","1","1*FP013"
"VPCMPGTD (YMM, YMM, YMM)","AVX2","[0;1]","0.33 / 0.33","1","1*FP013"
"VPCMPGTQ (YMM, YMM, M256)","AVX2","[1;≤9]","1.00 / 1.00","1","1*FP0"
"VPCMPGTQ (YMM, YMM, YMM)","AVX2","[0;1]","1.00 / 1.00","1","1*FP0"
"VPCMPGTW (YMM, YMM, M256)","AVX2","[1;≤9]","0.33 / 0.50","1","1*FP013"
"VPCMPGTW (YMM, YMM, YMM)","AVX2","[0;1]","0.33 / 0.33","1","1*FP013"
"VPERM2I128 (YMM, YMM, M256, I8)","AVX2","[3;≤11]","1.00 / 1.00","1","1*FP2"
"VPERM2I128 (YMM, YMM, YMM, I8)","AVX2","3","1.00 / 1.00","1","1*FP2"
"VPERMD (YMM, YMM, M256)","AVX2","[3;≤15]","2.00","3",""
"VPERMD (YMM, YMM, YMM)","AVX2","[3;8]","2.00","2",""
"VPERMPD (YMM, M256, I8)","AVX2","≤13","2.00","3",""
"VPERMPD (YMM, YMM, I8)","AVX2","6","1.27","2",""
"VPERMPS (YMM, YMM, M256)","AVX2","[3;≤15]","2.00","3",""
"VPERMPS (YMM, YMM, YMM)","AVX2","[3;8]","2.00","2",""
"VPERMQ (YMM, M256, I8)","AVX2","≤13","2.00","3",""
"VPERMQ (YMM, YMM, I8)","AVX2","6","1.27","2",""
"VPHADDD (YMM, YMM, M256)","AVX2","[2;≤10]","2.00","4",""
"VPHADDD (YMM, YMM, YMM)","AVX2","[1;2]","2.00","3",""
"VPHADDSW (YMM, YMM, M256)","AVX2","[2;≤10]","2.00","4",""
"VPHADDSW (YMM, YMM, YMM)","AVX2","1","2.00","3",""
"VPHADDW (YMM, YMM, M256)","AVX2","[2;≤10]","2.00","4",""
"VPHADDW (YMM, YMM, YMM)","AVX2","1","2.00","3",""
"VPHSUBD (YMM, YMM, M256)","AVX2","[2;≤10]","2.00","4",""
"VPHSUBD (YMM, YMM, YMM)","AVX2","[2;3]","2.00","3",""
"VPHSUBSW (YMM, YMM, M256)","AVX2","[2;≤10]","2.00","4",""
"VPHSUBSW (YMM, YMM, YMM)","AVX2","1","2.00","3",""
"VPHSUBW (YMM, YMM, M256)","AVX2","[2;≤10]","2.00","4",""
"VPHSUBW (YMM, YMM, YMM)","AVX2","2","2.00","3",""
"VPMADDUBSW (YMM, YMM, M256)","AVX2","[4;≤12]","1.00 / 1.00","1","1*FP0"
"VPMADDUBSW (YMM, YMM, YMM)","AVX2","4","1.00 / 1.00","1","1*FP0"
"VPMADDWD (YMM, YMM, M256)","AVX2","[3;≤11]","1.00 / 1.00","1","1*FP0"
"VPMADDWD (YMM, YMM, YMM)","AVX2","3","1.00 / 1.00","1","1*FP0"
"VPMASKMOVD (M128, XMM, XMM)","AVX2","[≤0;≤4]","6.00","19",""
"VPMASKMOVD (M256, YMM, YMM)","AVX2","[≤0;≤4]","12.00","44",""
"VPMASKMOVD (XMM, XMM, M128)","AVX2","[1;≤9]","0.50 / 0.50","1","1*FP01"
"VPMASKMOVD (YMM, YMM, M256)","AVX2","[1;≤9]","0.50 / 0.50","1","1*FP01"
"VPMASKMOVQ (M128, XMM, XMM)","AVX2","[≤0;≤4]","4.00","10",""
"VPMASKMOVQ (M256, YMM, YMM)","AVX2","[≤0;≤4]","6.00","19",""
"VPMASKMOVQ (XMM, XMM, M128)","AVX2","[1;≤9]","0.50 / 0.50","1","1*FP01"
"VPMASKMOVQ (YMM, YMM, M256)","AVX2","[1;≤9]","0.50 / 0.50","1","1*FP01"
"VPMAXSB (YMM, YMM, M256)","AVX2","[1;≤9]","0.33 / 0.50","1","1*FP013"
"VPMAXSB (YMM, YMM, YMM)","AVX2","1","0.33 / 0.33","1","1*FP013"
"VPMAXSD (YMM, YMM, M256)","AVX2","[1;≤9]","0.33 / 0.50","1","1*FP013"
"VPMAXSD (YMM, YMM, YMM)","AVX2","1","0.33 / 0.33","1","1*FP013"
"VPMAXSW (YMM, YMM, M256)","AVX2","[1;≤9]","0.33 / 0.50","1","1*FP013"
"VPMAXSW (YMM, YMM, YMM)","AVX2","1","0.33 / 0.33","1","1*FP013"
"VPMAXUB (YMM, YMM, M256)","AVX2","[1;≤9]","0.33 / 0.50","1","1*FP013"
"VPMAXUB (YMM, YMM, YMM)","AVX2","1","0.33 / 0.33","1","1*FP013"
"VPMAXUD (YMM, YMM, M256)","AVX2","[1;≤9]","0.33 / 0.50","1","1*FP013"
"VPMAXUD (YMM, YMM, YMM)","AVX2","1","0.33 / 0.33","1","1*FP013"
"VPMAXUW (YMM, YMM, M256)","AVX2","[1;≤9]","0.33 / 0.50","1","1*FP013"
"VPMAXUW (YMM, YMM, YMM)","AVX2","1","0.33 / 0.33","1","1*FP013"
"VPMINSB (YMM, YMM, M256)","AVX2","[1;≤9]","0.33 / 0.50","1","1*FP013"
"VPMINSB (YMM, YMM, YMM)","AVX2","1","0.33 / 0.33","1","1*FP013"
"VPMINSD (YMM, YMM, M256)","AVX2","[1;≤9]","0.33 / 0.50","1","1*FP013"
"VPMINSD (YMM, YMM, YMM)","AVX2","1","0.33 / 0.33","1","1*FP013"
"VPMINSW (YMM, YMM, M256)","AVX2","[1;≤9]","0.33 / 0.50","1","1*FP013"
"VPMINSW (YMM, YMM, YMM)","AVX2","1","0.33 / 0.33","1","1*FP013"
"VPMINUB (YMM, YMM, M256)","AVX2","[1;≤9]","0.33 / 0.50","1","1*FP013"
"VPMINUB (YMM, YMM, YMM)","AVX2","1","0.33 / 0.33","1","1*FP013"
"VPMINUD (YMM, YMM, M256)","AVX2","[1;≤9]","0.33 / 0.50","1","1*FP013"
"VPMINUD (YMM, YMM, YMM)","AVX2","1","0.33 / 0.33","1","1*FP013"
"VPMINUW (YMM, YMM, M256)","AVX2","[1;≤9]","0.33 / 0.50","1","1*FP013"
"VPMINUW (YMM, YMM, YMM)","AVX2","1","0.33 / 0.33","1","1*FP013"
"VPMOVMSKB (R32, YMM)","AVX2","≤7","1.00 / 1.00","1","1*FP2"
"VPMOVSXBD (YMM, M64)","AVX2","[≤8;≤9]","0.50 / 0.50","1","1*FP12"
"VPMOVSXBD (YMM, XMM)","AVX2","4","1.15","2",""
"VPMOVSXBQ (YMM, M32)","AVX2","[≤8;≤9]","0.50 / 0.50","1","1*FP12"
"VPMOVSXBQ (YMM, XMM)","AVX2","4","1.15","2",""
"VPMOVSXBW (YMM, M128)","AVX2","[≤8;≤9]","0.50 / 0.50","1","1*FP12"
"VPMOVSXBW (YMM, XMM)","AVX2","4","1.15","2",""
"VPMOVSXDQ (YMM, M128)","AVX2","[≤8;≤9]","0.50 / 0.50","1","1*FP12"
"VPMOVSXDQ (YMM, XMM)","AVX2","4","1.15","2",""
"VPMOVSXWD (YMM, M128)","AVX2","[≤8;≤9]","0.50 / 0.50","1","1*FP12"
"VPMOVSXWD (YMM, XMM)","AVX2","4","1.15","2",""
"VPMOVSXWQ (YMM, M64)","AVX2","[≤8;≤9]","0.50 / 0.50","1","1*FP12"
"VPMOVSXWQ (YMM, XMM)","AVX2","4","1.15","2",""
"VPMOVZXBD (YMM, M64)","AVX2","[≤8;≤9]","0.50 / 0.50","1","1*FP12"
"VPMOVZXBD (YMM, XMM)","AVX2","4","1.15","2",""
"VPMOVZXBQ (YMM, M32)","AVX2","[≤8;≤9]","0.50 / 0.50","1","1*FP12"
"VPMOVZXBQ (YMM, XMM)","AVX2","4","1.15","2",""
"VPMOVZXBW (YMM, M128)","AVX2","[≤8;≤9]","0.50 / 0.50","1","1*FP12"
"VPMOVZXBW (YMM, XMM)","AVX2","4","1.15","2",""
"VPMOVZXDQ (YMM, M128)","AVX2","[≤8;≤9]","0.50 / 0.50","1","1*FP12"
"VPMOVZXDQ (YMM, XMM)","AVX2","4","1.15","2",""
"VPMOVZXWD (YMM, M128)","AVX2","[≤8;≤9]","0.50 / 0.50","1","1*FP12"
"VPMOVZXWD (YMM, XMM)","AVX2","4","1.15","2",""
"VPMOVZXWQ (YMM, M64)","AVX2","[≤8;≤9]","0.50 / 0.50","1","1*FP12"
"VPMOVZXWQ (YMM, XMM)","AVX2","4","1.15","2",""
"VPMULDQ (YMM, YMM, M256)","AVX2","[3;≤11]","1.00 / 1.00","1","1*FP0"
"VPMULDQ (YMM, YMM, YMM)","AVX2","3","1.00 / 1.00","1","1*FP0"
"VPMULHRSW (YMM, YMM, M256)","AVX2","[4;≤12]","1.00 / 1.00","1","1*FP0"
"VPMULHRSW (YMM, YMM, YMM)","AVX2","4","1.00 / 1.00","1","1*FP0"
"VPMULHUW (YMM, YMM, M256)","AVX2","[3;≤11]","1.00 / 1.00","1","1*FP0"
"VPMULHUW (YMM, YMM, YMM)","AVX2","3","1.00 / 1.00","1","1*FP0"
"VPMULHW (YMM, YMM, M256)","AVX2","[3;≤11]","1.00 / 1.00","1","1*FP0"
"VPMULHW (YMM, YMM, YMM)","AVX2","3","1.00 / 1.00","1","1*FP0"
"VPMULLD (YMM, YMM, M256)","AVX2","[4;≤12]","1.00 / 2.00","1","1*FP0"
"VPMULLD (YMM, YMM, YMM)","AVX2","4","1.00 / 2.00","1","1*FP0"
"VPMULLW (YMM, YMM, M256)","AVX2","[3;≤11]","1.00 / 1.00","1","1*FP0"
"VPMULLW (YMM, YMM, YMM)","AVX2","3","1.00 / 1.00","1","1*FP0"
"VPMULUDQ (YMM, YMM, M256)","AVX2","[3;≤11]","1.00 / 1.00","1","1*FP0"
"VPMULUDQ (YMM, YMM, YMM)","AVX2","3","1.00 / 1.00","1","1*FP0"
"VPOR (YMM, YMM, M256)","AVX2","[1;≤9]","0.25 / 0.50","1","1*FP0123"
"VPOR (YMM, YMM, YMM)","AVX2","1","0.25 / 0.25","1","1*FP0123"
"VPSADBW (YMM, YMM, M256)","AVX2","[3;≤11]","1.00 / 1.00","1","1*FP0"
"VPSADBW (YMM, YMM, YMM)","AVX2","3","1.00 / 1.00","1","1*FP0"
"VPSHUFB (YMM, YMM, M256)","AVX2","[1;≤9]","0.50 / 0.50","1","1*FP12"
"VPSHUFB (YMM, YMM, YMM)","AVX2","1","0.50 / 0.50","1","1*FP12"
"VPSHUFD (YMM, M256, I8)","AVX2","≤9","0.50 / 0.50","1","1*FP12"
"VPSHUFD (YMM, YMM, I8)","AVX2","1","0.50 / 0.50","1","1*FP12"
"VPSHUFHW (YMM, M256, I8)","AVX2","≤9","0.50 / 0.50","1","1*FP12"
"VPSHUFHW (YMM, YMM, I8)","AVX2","1","0.50 / 0.50","1","1*FP12"
"VPSHUFLW (YMM, M256, I8)","AVX2","≤9","0.50 / 0.50","1","1*FP12"
"VPSHUFLW (YMM, YMM, I8)","AVX2","1","0.50 / 0.50","1","1*FP12"
"VPSIGNB (YMM, YMM, M256)","AVX2","[1;≤9]","0.50 / 0.50","1","1*FP03"
"VPSIGNB (YMM, YMM, YMM)","AVX2","1","0.50 / 0.50","1","1*FP03"
"VPSIGND (YMM, YMM, M256)","AVX2","[1;≤9]","0.50 / 0.50","1","1*FP03"
"VPSIGND (YMM, YMM, YMM)","AVX2","1","0.50 / 0.50","1","1*FP03"
"VPSIGNW (YMM, YMM, M256)","AVX2","[1;≤9]","0.50 / 0.50","1","1*FP03"
"VPSIGNW (YMM, YMM, YMM)","AVX2","1","0.50 / 0.50","1","1*FP03"
"VPSLLD (YMM, YMM, I8)","AVX2","1","1.00 / 1.00","1","1*FP2"
"VPSLLD (YMM, YMM, M128)","AVX2","[1;≤9]","1.00 / 1.00","1","1*FP2"
"VPSLLD (YMM, YMM, XMM)","AVX2","1","1.00 / 1.00","1","1*FP2"
"VPSLLDQ (YMM, YMM, I8)","AVX2","1","0.50 / 0.50","1","1*FP12"
"VPSLLQ (YMM, YMM, I8)","AVX2","1","1.00 / 1.00","1","1*FP2"
"VPSLLQ (YMM, YMM, M128)","AVX2","[1;≤9]","1.00 / 1.00","1","1*FP2"
"VPSLLQ (YMM, YMM, XMM)","AVX2","1","1.00 / 1.00","1","1*FP2"
"VPSLLVD (XMM, XMM, M128)","AVX2","[3;≤11]","0.50 / 2.00","1","1*FP01"
"VPSLLVD (XMM, XMM, XMM)","AVX2","3","0.50 / 2.00","1","1*FP01"
"VPSLLVD (YMM, YMM, M256)","AVX2","[3;≤11]","0.50 / 2.00","1","1*FP01"
"VPSLLVD (YMM, YMM, YMM)","AVX2","3","0.50 / 2.00","1","1*FP01"
"VPSLLVQ (XMM, XMM, M128)","AVX2","[3;≤11]","0.50 / 2.00","1","1*FP01"
"VPSLLVQ (XMM, XMM, XMM)","AVX2","3","0.50 / 2.00","1","1*FP01"
"VPSLLVQ (YMM, YMM, M256)","AVX2","[3;≤11]","0.50 / 2.00","1","1*FP01"
"VPSLLVQ (YMM, YMM, YMM)","AVX2","3","0.50 / 2.00","1","1*FP01"
"VPSLLW (YMM, YMM, I8)","AVX2","1","1.00 / 1.00","1","1*FP2"
"VPSLLW (YMM, YMM, M128)","AVX2","[1;≤9]","1.00 / 1.00","1","1*FP2"
"VPSLLW (YMM, YMM, XMM)","AVX2","1","1.00 / 1.00","1","1*FP2"
"VPSRAD (YMM, YMM, I8)","AVX2","1","1.00 / 1.00","1","1*FP2"
"VPSRAD (YMM, YMM, M128)","AVX2","[1;≤9]","1.00 / 1.00","1","1*FP2"
"VPSRAD (YMM, YMM, XMM)","AVX2","1","1.00 / 1.00","1","1*FP2"
"VPSRAVD (XMM, XMM, M128)","AVX2","[3;≤11]","0.50 / 2.00","1","1*FP01"
"VPSRAVD (XMM, XMM, XMM)","AVX2","3","0.50 / 2.00","1","1*FP01"
"VPSRAVD (YMM, YMM, M256)","AVX2","[3;≤11]","0.50 / 2.00","1","1*FP01"
"VPSRAVD (YMM, YMM, YMM)","AVX2","3","0.50 / 2.00","1","1*FP01"
"VPSRAW (YMM, YMM, I8)","AVX2","1","1.00 / 1.00","1","1*FP2"
"VPSRAW (YMM, YMM, M128)","AVX2","[1;≤9]","1.00 / 1.00","1","1*FP2"
"VPSRAW (YMM, YMM, XMM)","AVX2","1","1.00 / 1.00","1","1*FP2"
"VPSRLD (YMM, YMM, I8)","AVX2","1","1.00 / 1.00","1","1*FP2"
"VPSRLD (YMM, YMM, M128)","AVX2","[1;≤9]","1.00 / 1.00","1","1*FP2"
"VPSRLD (YMM, YMM, XMM)","AVX2","1","1.00 / 1.00","1","1*FP2"
"VPSRLDQ (YMM, YMM, I8)","AVX2","1","0.50 / 0.50","1","1*FP12"
"VPSRLQ (YMM, YMM, I8)","AVX2","1","1.00 / 1.00","1","1*FP2"
"VPSRLQ (YMM, YMM, M128)","AVX2","[1;≤9]","1.00 / 1.00","1","1*FP2"
"VPSRLQ (YMM, YMM, XMM)","AVX2","1","1.00 / 1.00","1","1*FP2"
"VPSRLVD (XMM, XMM, M128)","AVX2","[3;≤11]","0.50 / 2.00","1","1*FP01"
"VPSRLVD (XMM, XMM, XMM)","AVX2","3","0.50 / 2.00","1","1*FP01"
"VPSRLVD (YMM, YMM, M256)","AVX2","[3;≤11]","0.50 / 2.00","1","1*FP01"
"VPSRLVD (YMM, YMM, YMM)","AVX2","3","0.50 / 2.00","1","1*FP01"
"VPSRLVQ (XMM, XMM, M128)","AVX2","[3;≤11]","0.50 / 2.00","1","1*FP01"
"VPSRLVQ (XMM, XMM, XMM)","AVX2","3","0.50 / 2.00","1","1*FP01"
"VPSRLVQ (YMM, YMM, M256)","AVX2","[3;≤11]","0.50 / 2.00","1","1*FP01"
"VPSRLVQ (YMM, YMM, YMM)","AVX2","3","0.50 / 2.00","1","1*FP01"
"VPSRLW (YMM, YMM, I8)","AVX2","1","1.00 / 1.00","1","1*FP2"
"VPSRLW (YMM, YMM, M128)","AVX2","[1;≤9]","1.00 / 1.00","1","1*FP2"
"VPSRLW (YMM, YMM, XMM)","AVX2","1","1.00 / 1.00","1","1*FP2"
"VPSUBB (YMM, YMM, M256)","AVX2","[1;≤9]","0.33 / 0.50","1","1*FP013"
"VPSUBB (YMM, YMM, YMM)","AVX2","[0;1]","0.33 / 0.33","1","1*FP013"
"VPSUBD (YMM, YMM, M256)","AVX2","[1;≤9]","0.33 / 0.50","1","1*FP013"
"VPSUBD (YMM, YMM, YMM)","AVX2","[0;1]","0.33 / 0.33","1","1*FP013"
"VPSUBQ (YMM, YMM, M256)","AVX2","[1;≤9]","0.33 / 0.50","1","1*FP013"
"VPSUBQ (YMM, YMM, YMM)","AVX2","[0;1]","0.33 / 0.33","1","1*FP013"
"VPSUBSB (YMM, YMM, M256)","AVX2","[1;≤9]","0.50 / 0.50","1","1*FP03"
"VPSUBSB (YMM, YMM, YMM)","AVX2","1","0.50 / 0.50","1","1*FP03"
"VPSUBSW (YMM, YMM, M256)","AVX2","[1;≤9]","0.50 / 0.50","1","1*FP03"
"VPSUBSW (YMM, YMM, YMM)","AVX2","1","0.50 / 0.50","1","1*FP03"
"VPSUBUSB (YMM, YMM, M256)","AVX2","[1;≤9]","0.50 / 0.50","1","1*FP03"
"VPSUBUSB (YMM, YMM, YMM)","AVX2","1","0.50 / 0.50","1","1*FP03"
"VPSUBUSW (YMM, YMM, M256)","AVX2","[1;≤9]","0.50 / 0.50","1","1*FP03"
"VPSUBUSW (YMM, YMM, YMM)","AVX2","1","0.50 / 0.50","1","1*FP03"
"VPSUBW (YMM, YMM, M256)","AVX2","[1;≤9]","0.33 / 0.50","1","1*FP013"
"VPSUBW (YMM, YMM, YMM)","AVX2","[0;1]","0.33 / 0.33","1","1*FP013"
"VPUNPCKHBW (YMM, YMM, M256)","AVX2","[1;≤9]","0.50 / 0.50","1","1*FP12"
"VPUNPCKHBW (YMM, YMM, YMM)","AVX2","1","0.50 / 0.50","1","1*FP12"
"VPUNPCKHDQ (YMM, YMM, M256)","AVX2","[1;≤9]","0.50 / 0.50","1","1*FP12"
"VPUNPCKHDQ (YMM, YMM, YMM)","AVX2","1","0.50 / 0.50","1","1*FP12"
"VPUNPCKHQDQ (YMM, YMM, M256)","AVX2","[1;≤9]","0.50 / 0.50","1","1*FP12"
"VPUNPCKHQDQ (YMM, YMM, YMM)","AVX2","1","0.50 / 0.50","1","1*FP12"
"VPUNPCKHWD (YMM, YMM, M256)","AVX2","[1;≤9]","0.50 / 0.50","1","1*FP12"
"VPUNPCKHWD (YMM, YMM, YMM)","AVX2","1","0.50 / 0.50","1","1*FP12"
"VPUNPCKLBW (YMM, YMM, M256)","AVX2","[1;≤9]","0.50 / 0.50","1","1*FP12"
"VPUNPCKLBW (YMM, YMM, YMM)","AVX2","1","0.50 / 0.50","1","1*FP12"
"VPUNPCKLDQ (YMM, YMM, M256)","AVX2","[1;≤9]","0.50 / 0.50","1","1*FP12"
"VPUNPCKLDQ (YMM, YMM, YMM)","AVX2","1","0.50 / 0.50","1","1*FP12"
"VPUNPCKLQDQ (YMM, YMM, M256)","AVX2","[1;≤9]","0.50 / 0.50","1","1*FP12"
"VPUNPCKLQDQ (YMM, YMM, YMM)","AVX2","1","0.50 / 0.50","1","1*FP12"
"VPUNPCKLWD (YMM, YMM, M256)","AVX2","[1;≤9]","0.50 / 0.50","1","1*FP12"
"VPUNPCKLWD (YMM, YMM, YMM)","AVX2","1","0.50 / 0.50","1","1*FP12"
"VPXOR (YMM, YMM, M256)","AVX2","[1;≤9]","0.25 / 0.50","1","1*FP0123"
"VPXOR (YMM, YMM, YMM)","AVX2","[0;1]","0.25 / 0.25","1","1*FP0123"
"VGATHERDPD (XMM, VSIB_XMM, XMM)","AVX2GATHER","[≤0;16]","6.00","19",""
"VGATHERDPD (YMM, VSIB_XMM, YMM)","AVX2GATHER","[≤0;18]","9.00","32",""
"VGATHERDPS (XMM, VSIB_XMM, XMM)","AVX2GATHER","[≤0;18]","9.00","32",""
"VGATHERDPS (YMM, VSIB_YMM, YMM)","AVX2GATHER","[≤1;22]","16.00","60",""
"VGATHERQPD (XMM, VSIB_XMM, XMM)","AVX2GATHER","[≤0;16]","6.00","19",""
"VGATHERQPD (YMM, VSIB_YMM, YMM)","AVX2GATHER","[≤0;18]","9.00","32",""
"VGATHERQPS (XMM, VSIB_XMM, XMM)","AVX2GATHER","[≤0;≤18]","6.00","20",""
"VGATHERQPS (XMM, VSIB_YMM, XMM)","AVX2GATHER","[≤0;18]","9.00","32",""
"VPGATHERDD (XMM, VSIB_XMM, XMM)","AVX2GATHER","[≤0;18]","9.00","32",""
"VPGATHERDD (YMM, VSIB_YMM, YMM)","AVX2GATHER","[≤1;22]","16.00","60",""
"VPGATHERDQ (XMM, VSIB_XMM, XMM)","AVX2GATHER","[≤0;16]","6.00","19",""
"VPGATHERDQ (YMM, VSIB_XMM, YMM)","AVX2GATHER","[≤0;18]","9.00","32",""
"VPGATHERQD (XMM, VSIB_XMM, XMM)","AVX2GATHER","[≤0;≤18]","6.00","20",""
"VPGATHERQD (XMM, VSIB_YMM, XMM)","AVX2GATHER","[≤0;18]","9.00","32",""
